"","sample.name","file","Sequencing_facility","Sample_type","LibraryKit","Sequencing_platform","Sequencing_lane","Origin","Technical_dup","Target_species","Init_read_count","Init_q30_perc","Quality_trimmed_read_count","MIN_NREADS_10M_filter","Duplicate_removed_reads_count","Mapped_reads_count","Mapping_Perc","MIN_MAPPERC_80_NMAP_10M_filter","Primary_Mapped_reads_count","Properly_Paired_reads_count"
"1095","NC4-21","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-21_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",44908628,93.09,44362210,"PASS",33996227,30794175,99.0406102467308,"PASS","31548211","27817502"
"1096","NC4-22","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-22_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",41189562,90.29,40826830,"PASS",27065614,30334168,90.3561234000332,"PASS","24446936","21249250"
"1097","NC4-23","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-23_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",41418730,93.96,40995519,"PASS",31092473,35384965,94.7843357566914,"PASS","28656993","24744030"
"1098","NC4-24","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-24_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",46567992,94.56,46188492,"PASS",33571790,33007182,97.103206132669,"PASS","31538666","27130310"
"1099","NC4-25","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-25_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",43550476,92.4,43195696,"PASS",31518266,30624286,97.1636129982531,"PASS","26841634","23630564"
"1100","NC4-26","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-26_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",37935876,92.21,37629534,"PASS",26517468,39278430,95.2863352381012,"PASS","24518521","20720688"
"1101","NC4-27","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-27_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",43584088,92.93,43040699,"PASS",32843921,27190031,95.5528845604743,"PASS","30320293","26845780"
"1102","NC4-28","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-28_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",45399282,89.41,44955297,"PASS",28455479,22476781,93.5956811233157,"PASS","25853861","22691596"
"1103","NC4-29","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-29_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",37076342,92.59,36765055,"PASS",26478631,31711232,97.101306379801,"PASS","24620639","21117280"
"1104","NC4-3","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-3_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",38982266,95.01,38674360,"PASS",32002170,31183820,93.2060904242982,"PASS","18148134","16022366"
"1105","NC4-30","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-30_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",36184200,90.43,35919970,"PASS",24014763,25949755,98.002630876196,"PASS","21288915","18350558"
"1106","NC4-31","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-31_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",43315058,94.29,42855636,"PASS",32657884,25093231,94.7568127852133,"PASS","30228510","26141522"
"1107","NC4-32","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-32_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",41608048,90,41266621,"PASS",26481717,25920160,97.7474923322242,"PASS","23778110","20670134"
"1108","NC4-33","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-33_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",46636622,92.49,46108342,"PASS",35043599,28309124,96.4176351302104,"PASS","31169403","27421786"
"1109","NC4-34","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-34_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",41549134,92.63,41209958,"PASS",29181040,27240393,93.4978792179283,"PASS","26498003","22587562"
"1110","NC4-35","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-35_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",47160494,89.25,46763641,"PASS",29360940,27494786,94.2214054057018,"PASS","26015377","22338080"
"1111","NC4-36","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-36_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",44252770,93.86,43763795,"PASS",33456848,30801254,96.2473919737318,"PASS","31146128","26708004"
"1112","NC4-37","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-37_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",37846550,93.49,37477144,"PASS",29134771,22352237,63.7840793692451,"FAIL","26023900","22196220"
"1113","NC4-38","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-38_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",35839618,87.92,35600585,"PASS",18787336,17496562,93.1295528008867,"PASS","16492772","13916820"
"1114","NC4-39","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-39_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",39937462,93.81,39553154,"PASS",30456546,29871194,98.0780749071152,"PASS","27908568","24124246"
"1115","NC4-4","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-4_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",35656042,94.38,35367059,"PASS",28368871,28751903,97.5544795527978,"PASS","21635359","18688736"
"1116","NC4-40","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-40_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",41185622,92.84,40825950,"PASS",29472663,24158846,81.5567427759757,"PASS","27313561","23537250"
"1117","NC4-41","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-41_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",34124954,89.23,33847166,"PASS",20955357,35360841,95.6565234479645,"PASS","19469602","16638228"
"1118","NC4-42","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-42_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",45071528,87.89,44715341,"PASS",24717532,20538263,98.0096068036445,"PASS","21282877","17995670"
"1119","NC4-43","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-43_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",41723222,92.87,41405597,"PASS",29622132,27655767,97.4863151938616,"PASS","27410107","23473924"
"1120","NC4-44","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-44_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",34633760,90.98,34377326,"PASS",23000495,41780182,98.0800986487119,"PASS","21077276","17993524"
"1121","NC4-5","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-5_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",46088196,95.33,45606467,"PASS",42598022,22233715,96.6662456612347,"PASS","40094185","34988480"
"1122","NC4-6","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-6_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",46071382,95.29,45630657,"PASS",36966471,22577972,91.3439578029069,"PASS","33636579","29790624"
"1123","NC4-7","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-7_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",49277212,93.78,48922434,"PASS",36718479,26108851,94.8890252905464,"PASS","32521877","27965238"
"1124","NC4-8","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-8_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",43962460,94.14,43601413,"PASS",33066548,26060538,94.8405132840212,"PASS","29949428","25616868"
"1125","NC4-9","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC4-9_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",36295674,94.42,35959343,"PASS",27478276,32879720,98.8147211506267,"PASS","24710379","21449864"
"1126","NC5-1","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-1_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",36366680,93.59,36059686,"PASS",27915670,34237869,96.6126577513556,"PASS","25355153","21916172"
"1127","NC5-10","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-10_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",46098350,94.75,45722723,"PASS",33274111,31617436,95.6175891115093,"PASS","31163068","26926786"
"1128","NC5-11","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-11_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",38255154,92.71,37852586,"PASS",27515143,25495999,93.6630562525364,"PASS","24717526","21260324"
"1129","NC5-12","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-12_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",33902776,92.71,33494829,"PASS",24707754,27927586,93.5421404747247,"PASS","22425293","19472666"
"1130","NC5-13","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-13_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",40104204,93.38,39785922,"PASS",29855620,34345877,93.5383979276484,"PASS","26517593","22965030"
"1131","NC5-14","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-14_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",42523354,90.54,42172601,"PASS",27220977,23604194,95.5335478894601,"PASS","24142629","20790452"
"1132","NC5-15","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-15_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",49323394,93.54,48949874,"PASS",35438285,25896654,95.5444345665544,"PASS","32466192","27905260"
"1133","NC5-16","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-16_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",49435182,94.29,48973548,"PASS",37473237,22603697,91.0454745696197,"PASS","32642103","28133644"
"1134","NC5-17","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-17_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",35850288,93.93,35552614,"PASS",27104304,15958669,74.2804816364592,"FAIL","24518841","20984522"
"1135","NC5-18","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-18_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",33443380,94.19,33243118,"PASS",24826821,26686590,95.5971681854672,"PASS","21353393","18128696"
"1136","NC5-19","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-19_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",48154652,94.67,47674553,"PASS",37626836,25646837,97.7687002840598,"PASS","33894058","29468636"
"1137","NC5-2","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-2_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",39856126,94.9,39556193,"PASS",30220160,25512847,64.3697343214301,"FAIL","24492047","21070656"
"1138","NC5-20","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-20_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",36031688,88.27,35738164,"PASS",21484337,35567691,94.914914876449,"PASS","15003943","13086134"
"1139","NC5-21","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-21_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",41587534,89.63,41318726,"PASS",26232155,34628996,92.0327077195648,"PASS","24363685","21185684"
"1140","NC5-22","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-22_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",49256632,92.19,48900610,"PASS",37686922,36616116,97.1586801384311,"PASS","22096952","19505626"
"1141","NC5-23","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-23_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",34929832,89.23,34548251,"PASS",22115053,20456563,92.5006284181187,"PASS","19459545","16875406"
"1142","NC5-24","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-24_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",36943176,93.71,36612864,"PASS",27985598,33419118,97.6041548807951,"PASS","25252069","21942688"
"1143","NC5-25","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-25_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",37718010,94.87,37090161,"PASS",31890994,34695434,92.6326128931664,"PASS","28974609","26712912"
"1144","NC5-3","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-3_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",37308000,94.94,36912354,"PASS",34239442,26584928,94.9950328022292,"PASS","32026794","28080774"
"1145","NC5-4","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-4_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",45266472,93.78,44734202,"PASS",37454880,30272474,94.9248367736672,"PASS","33085503","28472130"
"1146","NC5-5","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-5_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",44563044,95.84,44137440,"PASS",39634849,25953460,85.881279251996,"PASS","36880687","32033406"
"1147","NC5-6","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-6_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",46483410,93.88,46074906,"PASS",36192203,24878657,92.3793675882489,"PASS","33022106","28358486"
"1148","NC5-7","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-7_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",34044878,93.3,33783694,"PASS",24537479,30078013,92.4083719527839,"PASS","22046850","19119388"
"1149","NC5-8","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-8_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",48682696,92.15,48080754,"PASS",38252922,25084197,91.129033869443,"PASS","28746084","25910942"
"1150","NC5-9","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC5-9_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",45725544,95.38,45147053,"PASS",40776038,26097594,68.2237921589362,"FAIL","27151400","24377828"
"1151","NC6-1","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-1_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",37855174,95.63,37457744,"PASS",33765446,15408000,76.8056123129047,"FAIL","31316052","27280980"
"1152","NC6-10","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-10_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",43472512,94.17,43130519,"PASS",32549013,23262697,94.8047556148698,"PASS","28477214","24582286"
"1153","NC6-11","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-11_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",36960584,93.72,36708148,"PASS",26930967,32721750,80.2474973169291,"PASS","23574130","20329746"
"1154","NC6-12","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-12_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",37349012,94.22,37093219,"PASS",27526021,34763911,96.0535919849919,"PASS","23723046","20337452"
"1155","NC6-13","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-13_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",41219834,94.17,40871359,"PASS",29542236,27583636,93.3701700846205,"PASS","26099382","22313196"
"1156","NC6-14","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-14_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",46110528,93.22,45742929,"PASS",32982378,36189667,96.1557742126865,"PASS","29604712","25505528"
"1157","NC6-15","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-15_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",34278268,92.24,33965844,"PASS",24781216,31260832,94.7804066765592,"PASS","21970387","18862294"
"1158","NC6-16","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-16_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",49050970,93.76,48602008,"PASS",37636499,30022819,95.3472012904518,"PASS","34357713","29587432"
"1159","NC6-17","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-17_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",41585960,94.07,41210122,"PASS",31487887,33905622,95.4301814021148,"PASS","28458435","24337590"
"1160","NC6-18","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-18_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",47082392,93.66,46634980,"PASS",35529244,32304063,93.5917583786755,"PASS","32204308","28173826"
"1161","NC6-19","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-19_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",45792080,94.26,45327397,"PASS",34515927,23197926,93.6109269214231,"PASS","30637976","26757712"
"1162","NC6-2","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-2_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",41479024,94.22,41043522,"PASS",32491622,31163901,94.8281319848449,"PASS","29285454","25574700"
"1163","NC6-20","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-20_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",33738812,90.57,33427155,"PASS",21938083,30833966,94.8982048356958,"PASS","17674748","15063444"
"1164","NC6-21","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-21_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",47330152,95.54,46791990,"PASS",40615502,18767117,85.5458382576089,"PASS","31539379","28439160"
"1165","NC6-22","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-22_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",47728126,95.05,47352903,"PASS",42197681,32746410,96.9820152827242,"PASS","38122666","35381262"
"1166","NC6-23","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-23_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",45167956,92.63,44751758,"PASS",32863561,30088428,90.5609110379924,"PASS","28158097","24294462"
"1167","NC6-24","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-24_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",44481566,93.64,43904776,"PASS",33224520,38163166,93.962068965687,"PASS","29910692","25869676"
"1168","NC6-25","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-25_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",23591862,94.64,23164212,"PASS",20061034,34806537,82.4844782347163,"PASS","14699792","12921316"
"1169","NC6-3","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-3_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",43987844,93.38,43685586,"PASS",33015028,32067804,97.13093079915,"PASS","30479851","26506218"
"1170","NC6-4","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-4_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",48354944,93.92,47864892,"PASS",37247425,35198869,94.5001406137471,"PASS","33460743","29260732"
"1171","NC6-5","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-5_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",47081222,93.71,46732013,"PASS",35345039,34177027,96.6954004492681,"PASS","32475452","28048294"
"1172","NC6-6","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-6_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",46546524,93.44,45986844,"PASS",34153620,25925268,90.3292438156379,"PASS","31262808","26703884"
"1173","NC6-8","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-8_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",46441440,94.86,45903613,"PASS",38072720,32997718,96.6155798419026,"PASS","35134617","30971140"
"1174","NC6-9","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC6-9_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",33160928,94.99,32908481,"PASS",25104212,23940422,95.3641643880318,"PASS","22681335","19643424"
"1175","NC7-1","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC7-1_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",45366182,90.03,44917793,"PASS",29214039,33003593,97.5122142172753,"PASS","24838966","21219780"
"1176","NC7-10","/tgt_bck2/data_lecellier/WGS_NC_data/HN00216654_hdd1/RawData//NC7-10_1.fastq.gz","Macrogen","gDNA","Truseq Nano DNA kit","NovaseqX","L1","Aspath_NC",FALSE,"Aspat",33892452,94.02,33536794,"PASS",28700858,27355471,93.9289596143331,"PASS","24739784","21622576"
